縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
高雄市,大寮區,房地(土地+建物)+車位,18.26,住,1070701,107,7,土地1建物1車位1,八層,華廈(10層含以下有電梯),850217,85,118.01,2700000,22879,22
高雄市,大寮區,房地(土地+建物),22.59,住,1070214,107,2,土地1建物1車位0,八層,華廈(10層含以下有電梯),850508,85,137.5,3980000,28945,22
高雄市,鳳山區,房地(土地+建物),20.86,住,1070401,107,4,土地1建物1車位0,八層,華廈(10層含以下有電梯),850630,85,145.17,4960000,34167,22
高雄市,小港區,房地(土地+建物)+車位,29.81,住,1070304,107,3,土地1建物1車位1,八層,華廈(10層含以下有電梯),850730,85,186.05,6500000,34935,22
高雄市,小港區,房地(土地+建物),32.35,住,1070311,107,3,土地1建物1車位0,八層,華廈(10層含以下有電梯),850730,85,201.41,5800000,28797,22
高雄市,小港區,房地(土地+建物)+車位,30.46,住,1070601,107,6,土地1建物2車位1,八層,華廈(10層含以下有電梯),850730,85,189.86,6500000,34234,22
高雄市,小港區,房地(土地+建物)+車位,25.7,住,1071009,107,10,土地1建物2車位1,八層,華廈(10層含以下有電梯),850730,85,160.16,6750000,42145,22
高雄市,左營區,房地(土地+建物)+車位,18.41,住,1070501,107,5,土地1建物1車位1,八層,華廈(10層含以下有電梯),851019,85,122.23,2000000,16363,22
高雄市,左營區,房地(土地+建物)+車位,21.71,住,1070902,107,9,土地1建物1車位1,八層,華廈(10層含以下有電梯),851019,85,151.29,6450000,42633,22
高雄市,岡山區,房地(土地+建物),17.46,住,1070401,107,4,土地3建物1車位0,八層,華廈(10層含以下有電梯),851125,85,106.42,3200000,30070,22
高雄市,岡山區,房地(土地+建物),6.28,住,1070825,107,8,土地3建物1車位0,八層,套房(1房1廳1衛),851125,85,36.99,1250000,33793,22
高雄市,前鎮區,房地(土地+建物),26.78,住,1070126,107,1,土地1建物1車位0,八層,華廈(10層含以下有電梯),851212,85,158.52,4100000,25864,22
高雄市,三民區,房地(土地+建物),42,商,1070501,107,5,土地1建物1車位0,二層,透天厝,850504,85,76.96,2027000,26338,22
高雄市,左營區,房地(土地+建物),7.63,住,1070226,107,2,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850424,85,99.61,3880000,38952,22
高雄市,左營區,房地(土地+建物)+車位,8.72,住,1070808,107,8,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850424,85,114.93,5880000,51162,22
高雄市,左營區,房地(土地+建物),5.89,住,1070921,107,9,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850424,85,78.67,2000000,25423,22
高雄市,鳳山區,房地(土地+建物)+車位,8.15,商,1070320,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850515,85,104.27,3800000,36444,22
高雄市,鳳山區,房地(土地+建物)+車位,11.49,商,1070401,107,4,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),850515,85,146.11,6100000,41749,22
高雄市,鳳山區,房地(土地+建物)+車位,8.77,商,1070409,107,4,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850515,85,133.36,5880000,44091,22
高雄市,鳳山區,房地(土地+建物),5.64,住,1071004,107,10,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850515,85,76.14,3250000,42685,22
高雄市,鳳山區,房地(土地+建物),9.19,商,1071017,107,10,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850515,85,120.4,4500000,37375,22
高雄市,三民區,房地(土地+建物)+車位,13.78,住,1070126,107,1,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850626,85,145.37,5650000,38866,22
高雄市,三民區,房地(土地+建物),12.75,住,1070207,107,2,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850626,85,137.05,4800000,35024,22
高雄市,三民區,房地(土地+建物),6.2,住,1070329,107,3,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850626,85,65.43,2700000,41265,22
高雄市,三民區,房地(土地+建物),10.68,住,1070401,107,4,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850626,85,112.74,4550000,40358,22
高雄市,三民區,房地(土地+建物),6.89,住,1070501,107,5,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850626,85,72.9,2690000,36900,22
高雄市,左營區,房地(土地+建物),9.25,住,1070211,107,2,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850921,85,114.46,3900000,34073,22
高雄市,左營區,房地(土地+建物)+車位,13.14,住,1070315,107,3,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850921,85,158.12,5160000,32633,22
高雄市,左營區,房地(土地+建物)+車位,14.12,住,1070501,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850921,85,168.54,5600000,33227,22
高雄市,左營區,房地(土地+建物),25.31,住,1070601,107,6,土地1建物1車位0,二十層,店面(店鋪),850921,85,133.51,15300000,114598,22
高雄市,左營區,房地(土地+建物),11.2,住,1070601,107,6,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850921,85,138.95,5350000,38503,22
高雄市,左營區,房地(土地+建物),9.74,住,1070715,107,7,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850921,85,117.73,4450000,37798,22
高雄市,左營區,房地(土地+建物),9.25,住,1071001,107,10,土地1建物1車位0,二十層,住宅大樓(11層含以上有電梯),850921,85,115.99,4000000,34486,22
高雄市,左營區,房地(土地+建物)+車位,14.12,住,1071011,107,10,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),850921,85,168.54,6450000,38270,22
高雄市,三民區,房地(土地+建物),8.16,住,1070108,107,1,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,105.53,3400000,32218,22
高雄市,三民區,房地(土地+建物)+車位,12.48,住,1070205,107,2,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,149.1,5600000,37559,22
高雄市,三民區,房地(土地+建物),8.16,住,1070210,107,2,土地1建物1車位0,二十四層,店面(店鋪),850719,85,110.63,6750000,61014,22
高雄市,三民區,房地(土地+建物),11.04,住,1070320,107,3,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,148.62,10000000,67286,22
高雄市,三民區,房地(土地+建物)+車位,9.6,住,1070322,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,125.44,5300000,42251,22
高雄市,三民區,房地(土地+建物),11.04,住,1070323,107,3,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,148.86,8700000,58444,22
高雄市,三民區,房地(土地+建物)+車位,8.16,住,1070327,107,3,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,104.27,4420000,42390,22
高雄市,三民區,房地(土地+建物),8.16,住,1070413,107,4,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,106.61,4000000,37520,22
高雄市,三民區,房地(土地+建物),9.6,住,1070501,107,5,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,131.43,7150000,54402,22
高雄市,三民區,房地(土地+建物)+車位,10.56,住,1070501,107,5,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,135.88,5500000,40477,22
高雄市,三民區,房地(土地+建物),5.76,住,1070713,107,7,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,76.16,2500000,32826,22
高雄市,三民區,房地(土地+建物)+車位,12.48,住,1070725,107,7,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,149.1,6060000,40644,22
高雄市,三民區,房地(土地+建物)+車位,6.72,住,1070812,107,8,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),850719,85,90.82,3650000,40189,22
高雄市,三民區,房地(土地+建物),7.2,住,1070910,107,9,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,88.76,3250000,36616,22
高雄市,三民區,房地(土地+建物),6.24,住,1071005,107,10,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),850719,85,77.49,3130000,40392,22
高雄市,左營區,房地(土地+建物)+車位,8.51,住,1070102,107,1,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),851125,85,109.84,5420000,49345,22
高雄市,左營區,房地(土地+建物),7.1,商,1070802,107,8,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),851125,85,105.38,4000000,37958,22
高雄市,左營區,房地(土地+建物)+車位,9.73,住,1070812,107,8,土地1建物1車位1,二十四層,住宅大樓(11層含以上有電梯),851125,85,141.33,5000000,35378,22
高雄市,左營區,房地(土地+建物),6.41,住,1070905,107,9,土地1建物1車位0,二十四層,住宅大樓(11層含以上有電梯),851125,85,98.98,4000000,40412,22
高雄市,左營區,房地(土地+建物),11.1,住,1070907,107,9,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),850216,85,166.56,5000000,30019,22
高雄市,左營區,房地(土地+建物)+車位,12.46,住,1070922,107,9,土地1建物1車位1,二十三層,住宅大樓(11層含以上有電梯),850216,85,184.93,8280000,44774,22
高雄市,楠梓區,房地(土地+建物),8.36,住,1070126,107,1,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,111.32,3430000,30812,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070223,107,2,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,109.43,3100000,28329,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070311,107,3,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,111.32,3800000,34136,22
高雄市,楠梓區,房地(土地+建物)+車位,8.95,住,1070314,107,3,土地1建物1車位1,二十三層,住宅大樓(11層含以上有電梯),851028,85,122.67,3650000,29755,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070501,107,5,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,134.47,4200000,31234,22
高雄市,楠梓區,房地(土地+建物)+車位,12.53,住,1070501,107,5,土地1建物1車位1,二十三層,住宅大樓(11層含以上有電梯),851028,85,185.88,3800000,20443,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070601,107,6,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,111.32,4000000,35932,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070601,107,6,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,111.32,3620000,32519,22
高雄市,楠梓區,房地(土地+建物),11.34,住,1070601,107,6,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,149.25,4850000,32496,22
高雄市,楠梓區,房地(土地+建物),8.36,住,1070601,107,6,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,111.32,3350000,30093,22
高雄市,楠梓區,房地(土地+建物),8.95,住,1070720,107,7,土地1建物1車位0,二十三層,住宅大樓(11層含以上有電梯),851028,85,112.98,1000000,8851,22
高雄市,楠梓區,房地(土地+建物)+車位,11.94,住,1070914,107,9,土地1建物1車位1,二十三層,住宅大樓(11層含以上有電梯),851028,85,150.99,4490000,29737,22
高雄市,左營區,房地(土地+建物)+車位,16.32,住,1070319,107,3,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),850830,85,212.71,11800000,55475,22
高雄市,左營區,房地(土地+建物)+車位,8.81,住,1070601,107,6,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),850830,85,118.78,5800000,48830,22
高雄市,左營區,房地(土地+建物),10.31,住,1070728,107,7,土地1建物1車位0,二十二層,住宅大樓(11層含以上有電梯),850830,85,137.35,5800000,42228,22
高雄市,鳳山區,房地(土地+建物)+車位,8.11,住,1070204,107,2,土地1建物1車位1,二十七層,住宅大樓(11層含以上有電梯),851203,85,125.46,5550000,44237,22
高雄市,鳳山區,房地(土地+建物)+車位,11.43,住,1070412,107,4,土地1建物1車位1,二十七層,住宅大樓(11層含以上有電梯),851203,85,180.27,6500000,36057,22
高雄市,鳳山區,房地(土地+建物)+車位,9.94,住,1070913,107,9,土地1建物1車位1,二十七層,住宅大樓(11層含以上有電梯),851203,85,155.16,5600000,36092,22
高雄市,鳳山區,房地(土地+建物)+車位,8.61,住,1070228,107,2,土地1建物1車位1,二十一層,住宅大樓(11層含以上有電梯),850105,85,150.26,5600000,37269,22
高雄市,鳳山區,房地(土地+建物),5.69,商,1070501,107,5,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850105,85,101.43,3660000,36084,22
高雄市,鳳山區,房地(土地+建物),5.84,住,1070601,107,6,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850105,85,101.54,3800000,37424,22
高雄市,鳳山區,房地(土地+建物),7.23,住,1070701,107,7,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850105,85,129.05,4150000,32158,22
高雄市,鳳山區,房地(土地+建物)+車位,6.61,商,1070922,107,9,土地1建物1車位1,二十一層,住宅大樓(11層含以上有電梯),850105,85,116.31,4300000,36970,22
高雄市,三民區,房地(土地+建物),12.56,商,1070601,107,6,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850913,85,162.79,8000000,49143,22
高雄市,三民區,房地(土地+建物),9.74,商,1070601,107,6,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850913,85,125.83,5200000,41326,22
高雄市,三民區,房地(土地+建物)+車位,15.74,商,1070601,107,6,土地1建物1車位1,二十一層,住宅大樓(11層含以上有電梯),850913,85,205.03,7600000,37068,22
高雄市,三民區,房地(土地+建物),9.93,商,1070723,107,7,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850913,85,125.83,5500000,43710,22
高雄市,三民區,房地(土地+建物),9.74,商,1070730,107,7,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850913,85,125.83,4900000,38941,22
高雄市,三民區,房地(土地+建物)+車位,11.99,商,1070806,107,8,土地1建物1車位1,二十一層,住宅大樓(11層含以上有電梯),850913,85,155.93,6900000,44251,22
高雄市,三民區,房地(土地+建物),13.12,商,1070903,107,9,土地1建物1車位0,二十一層,住宅大樓(11層含以上有電梯),850913,85,170.46,10000000,58665,22
高雄市,林園區,房地(土地+建物),8.44,商,1070401,107,4,土地1建物1車位0,九層,套房(1房1廳1衛),850110,85,78.77,1150000,14599,22
高雄市,新興區,房地(土地+建物),11.98,商,1070401,107,4,土地1建物1車位0,九層,華廈(10層含以下有電梯),850429,85,64.96,3300000,50800,22
高雄市,新興區,房地(土地+建物),5.88,商,1070720,107,7,土地1建物1車位0,九層,華廈(10層含以下有電梯),850429,85,32.43,1650000,50879,22
高雄市,新興區,房地(土地+建物),5.88,商,1070909,107,9,土地1建物1車位0,九層,華廈(10層含以下有電梯),850429,85,32.43,1200000,37003,22
高雄市,左營區,房地(土地+建物)+車位,20.65,住,1070228,107,2,土地1建物1車位1,九層,華廈(10層含以下有電梯),850722,85,156.86,6500000,41438,22
高雄市,前鎮區,房地(土地+建物)+車位,32.26,住,1070701,107,7,土地1建物1車位2,九層,華廈(10層含以下有電梯),850722,85,284.62,10500000,36891,22
高雄市,左營區,房地(土地+建物)+車位,43.44,住,1070720,107,7,土地1建物1車位6,九層,華廈(10層含以下有電梯),850722,85,366.24,13200000,36042,22
高雄市,三民區,房地(土地+建物)+車位,18.51,商,1070926,107,9,土地1建物1車位1,九層,華廈(10層含以下有電梯),850906,85,142.25,5000000,35149,22
高雄市,苓雅區,房地(土地+建物)+車位,14.37,住,1070308,107,3,土地1建物1車位1,九層,華廈(10層含以下有電梯),850919,85,101.05,4100000,40574,22
高雄市,苓雅區,房地(土地+建物)+車位,23.31,住,1070404,107,4,土地1建物1車位1,九層,華廈(10層含以下有電梯),850919,85,143.57,5800000,40398,22
高雄市,楠梓區,房地(土地+建物)+車位,15.8,住,1070311,107,3,土地1建物1車位1,九層,華廈(10層含以下有電梯),851024,85,144.62,4500000,31116,22
高雄市,楠梓區,房地(土地+建物),18.42,住,1070501,107,5,土地1建物1車位0,九層,華廈(10層含以下有電梯),851024,85,136.95,4150000,30303,22
高雄市,左營區,房地(土地+建物)+車位,34.64,商,1070301,107,3,土地1建物1車位1,七層,店面(店鋪),850113,85,234.21,28200000,120405,22
高雄市,小港區,房地(土地+建物),4.86,住,1070424,107,4,土地1建物1車位0,七層,套房(1房1廳1衛),850122,85,30.72,1000000,32552,22
高雄市,鳳山區,房地(土地+建物),39.06,住,1070111,107,1,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,124.43,3800000,30539,22
高雄市,鳳山區,房地(土地+建物),39.06,住,1070124,107,1,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,124.95,4130000,33053,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070126,107,1,土地2建物4車位0,七層,華廈(10層含以下有電梯),850124,85,121.05,3980000,32879,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070131,107,1,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,121.49,4200000,34574,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070131,107,1,土地2建物4車位0,七層,華廈(10層含以下有電梯),850124,85,122.36,3320000,27133,22
高雄市,鳳山區,房地(土地+建物),34.87,住,1070301,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,107.71,3980000,36951,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070301,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,3450000,31487,22
高雄市,鳳山區,房地(土地+建物),39.07,住,1070313,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,132.91,4600000,34610,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070317,107,3,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.05,3600000,33012,22
高雄市,鳳山區,房地(土地+建物),34.87,住,1070321,107,3,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,106.84,4200000,39315,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070324,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,122.36,3750000,30647,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070328,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,122.36,3750000,30647,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070329,107,3,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,3000000,27380,22
高雄市,鳳山區,房地(土地+建物),39.06,住,1070401,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,123.16,4500000,36538,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070401,107,4,土地2建物8車位0,七層,華廈(10層含以下有電梯),850124,85,121.49,3770000,31034,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070401,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,2580000,23547,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070402,107,4,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,121.05,4500000,37175,22
高雄市,鳳山區,房地(土地+建物),39.69,住,1070402,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,124.12,4450000,35852,22
高雄市,鳳山區,房地(土地+建物),39.07,住,1070403,107,4,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,132.91,4550000,34234,22
高雄市,鳳山區,房地(土地+建物),39.06,住,1070409,107,4,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,123.39,3960000,32091,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070410,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,109.05,4200000,38514,22
高雄市,鳳山區,房地(土地+建物),45.99,住,1070501,107,5,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,142.14,4500000,31659,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070501,107,5,土地2建物1車位0,七層,華廈(10層含以下有電梯),850124,85,212.25,4430000,20872,22
高雄市,鳳山區,房地(土地+建物),34.87,住,1070601,107,6,土地2建物4車位0,七層,華廈(10層含以下有電梯),850124,85,107.71,5550000,51527,22
高雄市,鳳山區,房地(土地+建物),34.87,住,1070601,107,6,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,106.84,3700000,34634,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070601,107,6,土地2建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,3700000,33768,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070601,107,6,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,3600000,32856,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070601,107,6,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,122.21,2900000,23730,22
高雄市,鳳山區,房地(土地+建物),19.53,住,1070601,107,6,土地2建物3車位0,七層,華廈(10層含以下有電梯),850124,85,57.74,700000,12123,22
高雄市,鳳山區,房地(土地+建物),39.69,住,1070612,107,6,土地2建物3車位0,七層,華廈(10層含以下有電梯),850124,85,124.12,4350000,35047,22
高雄市,鳳山區,房地(土地+建物),39.69,住,1070701,107,7,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,124.12,4100000,33033,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070701,107,7,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,122.21,3840000,31421,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1070708,107,7,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.05,3600000,33012,22
高雄市,鳳山區,房地(土地+建物),45.99,住,1070711,107,7,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,142.14,4920000,34611,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070826,107,8,土地2建物4車位0,七層,華廈(10層含以下有電梯),850124,85,122.36,4200000,34325,22
高雄市,鳳山區,房地(土地+建物),45.91,住,1070915,107,9,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,138.9,4600000,33117,22
高雄市,鳳山區,房地(土地+建物),45.99,住,1070917,107,9,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,142.14,5000000,35177,22
高雄市,鳳山區,房地(土地+建物),34.87,住,1070918,107,9,土地1建物1車位0,七層,華廈(10層含以下有電梯),850124,85,106.84,3620000,33886,22
高雄市,鳳山區,房地(土地+建物),39.52,住,1070925,107,9,土地1建物4車位0,七層,華廈(10層含以下有電梯),850124,85,121.05,3800000,31392,22
高雄市,鳳山區,房地(土地+建物),34.02,住,1071002,107,10,土地1建物3車位0,七層,華廈(10層含以下有電梯),850124,85,109.57,4050000,36963,22
高雄市,三民區,房地(土地+建物),5.97,住,1070122,107,1,土地1建物1車位0,七層,華廈(10層含以下有電梯),850125,85,38.19,1000000,26185,22
高雄市,三民區,房地(土地+建物),5.56,住,1070210,107,2,土地1建物1車位0,七層,華廈(10層含以下有電梯),850125,85,35.12,878000,25000,22
高雄市,三民區,房地(土地+建物),6.37,住,1070415,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850304,85,36.77,1450000,39434,22
高雄市,大寮區,房地(土地+建物),38.43,住,1070501,107,5,土地1建物1車位0,七層,華廈(10層含以下有電梯),850319,85,217.14,3500000,16119,22
高雄市,楠梓區,房地(土地+建物),43.26,住,1070501,107,5,土地1建物1車位0,七層,華廈(10層含以下有電梯),850412,85,144.34,1890000,13094,22
高雄市,大寮區,房地(土地+建物),20.83,住,1070328,107,3,土地1建物1車位0,七層,華廈(10層含以下有電梯),850430,85,130.28,2800000,21492,22
高雄市,大寮區,房地(土地+建物),20.16,住,1070126,107,1,土地2建物1車位0,七層,華廈(10層含以下有電梯),850701,85,111.91,3700000,33062,22
高雄市,大寮區,房地(土地+建物),46.3,住,1070626,107,6,土地2建物2車位0,七層,華廈(10層含以下有電梯),850701,85,259.05,5500000,21231,22
高雄市,路竹區,房地(土地+建物)+車位,23,住,1070925,107,9,土地1建物1車位1,七層,華廈(10層含以下有電梯),850708,85,147.53,3700000,25080,22
高雄市,鳳山區,房地(土地+建物)+車位,22.25,住,1070225,107,2,土地1建物1車位1,七層,華廈(10層含以下有電梯),850710,85,134.51,5250000,39031,22
高雄市,鳳山區,房地(土地+建物),17.84,住,1070401,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),850710,85,99.97,3000000,30009,22
高雄市,鳳山區,房地(土地+建物),17.84,住,1070501,107,5,土地1建物1車位0,七層,華廈(10層含以下有電梯),850710,85,99.97,3200000,32010,22
高雄市,鳳山區,房地(土地+建物),18.19,住,1070501,107,5,土地1建物2車位0,七層,華廈(10層含以下有電梯),850710,85,116.23,1200000,10323,22
高雄市,鳳山區,房地(土地+建物),22.25,住,1070720,107,7,土地1建物1車位0,七層,華廈(10層含以下有電梯),850710,85,124.77,3680000,29494,22
高雄市,鳳山區,房地(土地+建物)+車位,20.19,住,1070601,107,6,土地2建物1車位1,七層,華廈(10層含以下有電梯),850813,85,160.02,3680000,22997,22
高雄市,楠梓區,房地(土地+建物),22.62,住,1070123,107,1,土地1建物1車位0,七層,店面(店鋪),850921,85,114.51,5160000,45062,22
高雄市,楠梓區,房地(土地+建物)+車位,29.64,住,1070221,107,2,土地1建物1車位1,七層,華廈(10層含以下有電梯),850921,85,148.31,4925000,33207,22
高雄市,楠梓區,房地(土地+建物),24.85,住,1070401,107,4,土地1建物1車位0,七層,華廈(10層含以下有電梯),851018,85,146.36,3700000,25280,22
高雄市,左營區,房地(土地+建物)+車位,28.23,住,1070225,107,2,土地2建物1車位1,七層,華廈(10層含以下有電梯),851030,85,222.73,7500000,33673,22
高雄市,左營區,房地(土地+建物)+車位,51.76,住,1070501,107,5,土地2建物1車位1,七層,華廈(10層含以下有電梯),851030,85,242.51,11500000,47421,22
高雄市,楠梓區,房地(土地+建物)+車位,33.3,住,1070501,107,5,土地2建物1車位1,七層,華廈(10層含以下有電梯),851227,85,155.37,5200000,33468,22
高雄市,楠梓區,房地(土地+建物)+車位,24.47,住,1070601,107,6,土地2建物1車位1,七層,華廈(10層含以下有電梯),851227,85,116.24,4050000,34842,22
高雄市,大寮區,房地(土地+建物),81.19,住,1061209,106,12,土地1建物1車位0,四層,透天厝,840125,84,238.35,4180000,17537,22
高雄市,大寮區,房地(土地+建物),80.86,住,1061226,106,12,土地1建物1車位0,四層,透天厝,840125,84,238.35,4000000,16782,22
高雄市,大社區,房地(土地+建物),62.06,住,1061215,106,12,土地1建物1車位0,四層,透天厝,840126,84,204.44,7460000,36490,22
高雄市,梓官區,房地(土地+建物),85,商,1061229,106,12,土地1建物1車位0,四層,透天厝,840205,84,206.8,5000000,24178,22
高雄市,大寮區,房地(土地+建物),65.39,住,1061219,106,12,土地2建物1車位0,四層,透天厝,840829,84,137.04,3350000,24445,22
高雄市,仁武區,房地(土地+建物),74.5,住,1061206,106,12,土地1建物1車位0,四層,透天厝,840915,84,204.51,9000000,44008,22
高雄市,大寮區,房地(土地+建物)+車位,24.99,住,1061217,106,12,土地1建物1車位1,六層,華廈(10層含以下有電梯),840525,84,130.44,3000000,22999,22
高雄市,大寮區,房地(土地+建物),16.2,住,1061219,106,12,土地1建物1車位0,六層,華廈(10層含以下有電梯),840525,84,101.5,2100000,20690,22
高雄市,大社區,房地(土地+建物),26.08,住,1061225,106,12,土地1建物1車位0,六層,華廈(10層含以下有電梯),840606,84,167.29,3800000,22715,22
高雄市,大寮區,房地(土地+建物)+車位,28.87,住,1061219,106,12,土地1建物1車位1,六層,華廈(10層含以下有電梯),840705,84,112.19,3050000,27186,22
高雄市,新興區,房地(土地+建物),73,商,1061209,106,12,土地2建物1車位0,五層,透天厝,841117,84,170.99,11200000,65501,22
