縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
臺中市,東區,房地(土地+建物)+車位,28.89,住,1070507,107,5,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1050318,105,167.66,8680000,53978,2
臺中市,新社區,房地(土地+建物),114.84,住,1070507,107,5,土地3建物1車位0,四層,透天厝,1050725,105,290,15560000,53655,2
臺中市,太平區,房地(土地+建物)+車位,30.43,住,1070507,107,5,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1051114,105,220.78,10580000,47921,2
臺中市,太平區,房地(土地+建物)+車位,26.9,住,1070508,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051019,105,175.57,12150000,69203,2
臺中市,南區,房地(土地+建物)+車位,24.12,住,1070508,107,5,土地2建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051212,105,186.3,11800000,68018,2
臺中市,烏日區,房地(土地+建物)+車位,41.53,住,1070508,107,5,土地1建物1車位2,十二層,住宅大樓(11層含以上有電梯),1051021,105,208.7,12700000,60853,2
臺中市,北屯區,房地(土地+建物)+車位,27.62,住,1070508,107,5,土地1建物1車位2,十四層,店面(店鋪),1050602,105,268.89,15880000,59058,2
臺中市,潭子區,房地(土地+建物),83.23,農,1070509,107,5,土地3建物1車位0,四層,透天厝,1050906,105,181.19,14050000,77543,2
臺中市,東區,房地(土地+建物)+車位,23.33,住,1070509,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,158.48,8500000,55940,2
臺中市,大甲區,房地(土地+建物)+車位,23.55,住,1070509,107,5,土地1建物1車位1,六層,華廈(10層含以下有電梯),1050826,105,95.5,3750000,39267,2
臺中市,北屯區,房地(土地+建物)+車位,36.47,住,1070510,107,5,土地2建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051215,105,198.07,12900000,65128,2
臺中市,太平區,房地(土地+建物)+車位,17.79,商,1070510,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,172.34,10080000,63856,2
臺中市,北屯區,房地(土地+建物)+車位,26.6,住,1070510,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050921,105,113.5,5620000,49515,2
臺中市,北屯區,房地(土地+建物)+車位,32.05,住,1070510,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050921,105,151.66,6480000,42727,2
臺中市,西區,房地(土地+建物)+車位,43.59,住,1070511,107,5,土地1建物1車位2,十一層,住宅大樓(11層含以上有電梯),1050629,105,295.82,28000000,101276,2
臺中市,太平區,房地(土地+建物)+車位,18.38,商,1070511,107,5,土地1建物1車位2,十七層,住宅大樓(11層含以上有電梯),1051117,105,208.75,13820000,81071,2
臺中市,太平區,房地(土地+建物)+車位,17.85,商,1070511,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,172.61,10450000,66446,2
臺中市,東區,房地(土地+建物)+車位,24.01,住,1070511,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,163.02,7600000,48918,2
臺中市,南區,房地(土地+建物)+車位,25.74,住,1070512,107,5,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1050914,105,211.14,15770000,82795,2
臺中市,豐原區,房地(土地+建物),155.8,住,1070512,107,5,土地2建物1車位0,五層,透天厝,1050126,105,332.84,25380000,76253,2
臺中市,大里區,房地(土地+建物)+車位,25.82,住,1070512,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,156.28,9900000,66558,2
臺中市,東區,房地(土地+建物)+車位,23.07,商,1070512,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,215.84,13660000,63288,2
臺中市,太平區,房地(土地+建物)+車位,17.85,商,1070512,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,172.61,9680000,60793,2
臺中市,北屯區,房地(土地+建物)+車位,25.16,住,1070512,107,5,土地1建物1車位2,十四層,店面(店鋪),1050602,105,241.97,14680000,60669,2
臺中市,西屯區,房地(土地+建物)+車位,51.42,住,1070512,107,5,土地2建物1車位3,二十層,住宅大樓(11層含以上有電梯),1051130,105,392.84,34000000,86549,2
臺中市,北區,房地(土地+建物)+車位,12.79,商,1070513,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1051220,105,141.82,11370000,94570,2
臺中市,太平區,房地(土地+建物)+車位,28.86,住,1070513,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,167.78,8680000,49900,2
臺中市,北區,房地(土地+建物)+車位,24.85,商,1070514,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050122,105,246.31,18250000,79082,2
臺中市,南屯區,房地(土地+建物)+車位,25.16,住,1070514,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051017,105,152.65,9700000,69854,2
臺中市,太平區,房地(土地+建物)+車位,17.85,商,1070514,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,172.61,10250000,64244,2
臺中市,北屯區,房地(土地+建物)+車位,23.94,商,1070514,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050822,105,219.73,12150000,55295,2
臺中市,清水區,房地(土地+建物),95.2,住,1070515,107,5,土地2建物1車位0,五層,透天厝,1050129,105,267.66,12700000,47448,2
臺中市,西屯區,房地(土地+建物)+車位,20.19,住,1070516,107,5,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1051124,105,192.7,16930000,87857,2
臺中市,梧棲區,房地(土地+建物),108.31,住,1070516,107,5,土地2建物1車位0,三層,透天厝,1051216,105,288.7,13000000,45029,2
臺中市,太平區,房地(土地+建物)+車位,15.56,商,1070517,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,173.7,11920000,76621,2
臺中市,南屯區,房地(土地+建物)+車位,31.19,商,1070517,107,5,土地1建物1車位2,二十一層,住宅大樓(11層含以上有電梯),1051203,105,306.37,21100000,73958,2
臺中市,北區,房地(土地+建物)+車位,10.03,商,1070517,107,5,土地2建物1車位2,二十八層,住宅大樓(11層含以上有電梯),1050717,105,230.22,16600000,72105,2
臺中市,烏日區,房地(土地+建物)+車位,18.57,商,1070517,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050729,105,141.03,7850000,55662,2
臺中市,南屯區,房地(土地+建物)+車位,37.52,住,1070518,107,5,土地1建物1車位2,二十三層,住宅大樓(11層含以上有電梯),1050727,105,361,36500000,118553,2
臺中市,北屯區,房地(土地+建物),90,住,1070518,107,5,土地1建物1車位0,五層,透天厝,1050118,105,264.51,20300000,76746,2
臺中市,梧棲區,房地(土地+建物),78,住,1070518,107,5,土地2建物1車位0,四層,透天厝,1050106,105,149.78,9200000,61423,2
臺中市,北屯區,房地(土地+建物)+車位,17.03,住,1070518,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050812,105,131.08,7070000,58498,2
臺中市,西屯區,房地(土地+建物)+車位,38.5,住,1070519,107,5,土地1建物1車位4,二十七層,住宅大樓(11層含以上有電梯),1050519,105,520.65,52000000,123270,2
臺中市,南屯區,房地(土地+建物)+車位,29.59,住,1070520,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,179.13,11500000,65198,2
臺中市,東區,房地(土地+建物)+車位,20.67,商,1070520,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,193.79,12500000,64503,2
臺中市,北屯區,房地(土地+建物)+車位,24.07,商,1070520,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050822,105,220.77,12000000,54355,2
臺中市,南屯區,房地(土地+建物),210.28,住,1070521,107,5,土地1建物1車位0,四層,透天厝,1050310,105,369.21,55000000,148967,2
臺中市,西屯區,房地(土地+建物)+車位,28.23,住,1070521,107,5,土地2建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051215,105,221.07,20100000,98065,2
臺中市,南屯區,房地(土地+建物)+車位,26.28,商,1070521,107,5,土地1建物1車位2,二十一層,住宅大樓(11層含以上有電梯),1051203,105,266.05,21450000,89485,2
臺中市,太平區,房地(土地+建物)+車位,16.79,商,1070521,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,168.25,11130000,73802,2
臺中市,太平區,房地(土地+建物)+車位,17.79,商,1070521,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,172.34,11250000,71728,2
臺中市,南屯區,房地(土地+建物)+車位,31.02,住,1070521,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,186.78,12900000,71634,2
臺中市,南屯區,房地(土地+建物)+車位,29.59,住,1070521,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,179.13,11000000,62628,2
臺中市,北屯區,房地(土地+建物)+車位,22.12,住,1070521,107,5,土地1建物1車位1,十一層,住宅大樓(11層含以上有電梯),1050204,105,125.69,7500000,59671,2
臺中市,太平區,房地(土地+建物)+車位,31.45,住,1070521,107,5,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1051019,105,205.39,10990000,58005,2
臺中市,烏日區,房地(土地+建物)+車位,22.58,住,1070521,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1051014,105,127.76,6500000,50877,2
臺中市,東區,房地(土地+建物)+車位,29.53,住,1070521,107,5,土地1建物1車位2,十四層,住宅大樓(11層含以上有電梯),1050719,105,199.78,9000000,49914,2
臺中市,西屯區,房地(土地+建物)+車位,27.6,住,1070522,107,5,土地2建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051215,105,216.14,20000000,99347,2
臺中市,西屯區,房地(土地+建物)+車位,20.31,住,1070522,107,5,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1051124,105,193.64,16800000,86759,2
臺中市,北區,房地(土地+建物)+車位,24.85,商,1070522,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050122,105,246.31,17960000,78660,2
臺中市,太平區,房地(土地+建物)+車位,15.54,商,1070522,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,173.56,10980000,71304,2
臺中市,太平區,房地(土地+建物)+車位,17.29,商,1070522,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051117,105,169.65,10820000,69949,2
臺中市,南區,房地(土地+建物)+車位,19.85,住,1070522,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1051101,105,172.32,11650000,67607,2
臺中市,北屯區,房地(土地+建物)+車位,21.69,商,1070522,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050822,105,201.42,12000000,59577,2
臺中市,北屯區,房地(土地+建物)+車位,18.14,商,1070522,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050822,105,172.5,9400000,54493,2
臺中市,大里區,房地(土地+建物)+車位,25.82,住,1070522,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,154.28,8400000,54446,2
臺中市,太平區,房地(土地+建物)+車位,29.46,住,1070522,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,171.37,8700000,49515,2
臺中市,后里區,房地(土地+建物),81.65,住,1070522,107,5,土地2建物1車位0,四層,透天厝,1050721,105,185.85,8970000,48265,2
臺中市,北區,房地(土地+建物)+車位,12.38,商,1070523,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1051220,105,138.47,11220000,96238,2
臺中市,西屯區,房地(土地+建物)+車位,60.84,住,1070523,107,5,土地1建物1車位2,十二層,住宅大樓(11層含以上有電梯),1050113,105,271.08,21780000,88359,2
臺中市,北區,房地(土地+建物)+車位,22.55,商,1070523,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1050122,105,226.61,17080000,81088,2
臺中市,東區,房地(土地+建物)+車位,27.31,住,1070523,107,5,土地1建物1車位2,十四層,住宅大樓(11層含以上有電梯),1050719,105,184.91,10000000,62155,2
臺中市,北屯區,房地(土地+建物)+車位,19.41,住,1070523,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050304,105,107.17,5850000,54586,2
臺中市,北屯區,房地(土地+建物)+車位,23.18,住,1070523,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050602,105,196.41,9480000,48266,2
臺中市,清水區,房地(土地+建物),80,住,1070523,107,5,土地1建物1車位0,三層,透天厝,1050531,105,174.07,7400000,42512,2
臺中市,西屯區,房地(土地+建物),149.24,住,1070524,107,5,土地1建物1車位0,四層,透天厝,1050923,105,350.82,66000000,188131,2
臺中市,潭子區,房地(土地+建物),63.48,農,1070524,107,5,土地1建物1車位0,四層,透天厝,1050906,105,235.97,22000000,93232,2
臺中市,東區,房地(土地+建物),202,商,1070524,107,5,土地2建物1車位0,六層,透天厝,1050712,105,945.03,73800000,78093,2
臺中市,北屯區,房地(土地+建物)+車位,31.22,住,1070524,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051109,105,154.82,11600000,74926,2
臺中市,南區,房地(土地+建物)+車位,24.41,住,1070524,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051014,105,154.73,10600000,68506,2
臺中市,太平區,房地(土地+建物),143,住,1070524,107,5,土地1建物1車位0,四層,透天厝,1050817,105,257.39,15650000,60803,2
臺中市,西屯區,房地(土地+建物),147.23,住,1070524,107,5,土地1建物1車位0,四層,透天厝,1050923,105,350.82,62500000,178154,2
臺中市,太平區,房地(土地+建物)+車位,16.34,商,1070525,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,180.54,11200000,67989,2
臺中市,太平區,房地(土地+建物)+車位,25.72,住,1070525,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051019,105,168.12,10900000,64835,2
臺中市,南屯區,房地(土地+建物)+車位,43.04,住,1070526,107,5,土地1建物1車位3,二十層,住宅大樓(11層含以上有電梯),1050831,105,350.95,35000000,99729,2
臺中市,太平區,房地(土地+建物)+車位,15.54,商,1070526,107,5,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,173.56,11940000,77574,2
臺中市,大雅區,房地(土地+建物)+車位,26.49,住,1070527,107,5,土地1建物1車位1,十九層,住宅大樓(11層含以上有電梯),1050613,105,164.7,10300000,68627,2
臺中市,南區,房地(土地+建物)+車位,20.12,住,1070527,107,5,土地1建物1車位1,二十層,住宅大樓(11層含以上有電梯),1051101,105,174.54,11750000,67320,2
臺中市,南屯區,房地(土地+建物)+車位,30.26,住,1070527,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,182.78,11500000,64646,2
臺中市,太平區,房地(土地+建物)+車位,25.79,住,1070527,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051019,105,168.52,10800000,64087,2
臺中市,南屯區,房地(土地+建物)+車位,30.26,住,1070527,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,182.78,11300000,63077,2
臺中市,南屯區,房地(土地+建物)+車位,29.59,住,1070527,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,179.13,10800000,61023,2
臺中市,東區,房地(土地+建物)+車位,25.06,住,1070527,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,170.02,8500000,53476,2
臺中市,西屯區,房地(土地+建物)+車位,27.41,住,1070528,107,5,土地2建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051215,105,214.88,20000000,99484,2
臺中市,北屯區,房地(土地+建物),175.13,住,1070528,107,5,土地2建物1車位0,四層,透天厝,1050420,105,386.87,33000000,85300,2
臺中市,豐原區,房地(土地+建物)+車位,32.12,住,1070528,107,5,土地2建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051230,105,150.07,8660000,64332,2
臺中市,南屯區,房地(土地+建物)+車位,31.62,住,1070528,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,190.15,11950000,64187,2
臺中市,太平區,房地(土地+建物)+車位,28.51,住,1070528,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,165.61,8720000,50904,2
臺中市,沙鹿區,房地(土地+建物),53.34,住,1070528,107,5,土地1建物1車位0,四層,透天厝,1050727,105,160.82,7940000,49372,2
臺中市,北屯區,房地(土地+建物)+車位,24.21,住,1070528,107,5,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050304,105,135.27,6300000,48206,2
臺中市,西屯區,房地(土地+建物)+車位,37.84,商,1070529,107,5,土地1建物1車位3,三十九層,住宅大樓(11層含以上有電梯),1050728,105,551.93,68680000,124436,2
臺中市,南屯區,房地(土地+建物)+車位,30.26,住,1070529,107,5,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,182.78,12650000,71236,2
臺中市,西區,房地(土地+建物)+車位,36.07,住,1070529,107,5,土地1建物1車位1,十一層,住宅大樓(11層含以上有電梯),1050629,105,221.87,18000000,85461,2
臺中市,潭子區,房地(土地+建物),88.56,住,1070531,107,5,土地3建物1車位0,四層,透天厝,1051206,105,226.63,15200000,67070,2
臺中市,北屯區,房地(土地+建物)+車位,26.14,住,1070531,107,5,土地1建物1車位1,十四層,店面(店鋪),1050602,105,220.42,13560000,61519,2
臺中市,太平區,房地(土地+建物)+車位,28.86,住,1070531,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,167.78,9500000,56622,2
臺中市,太平區,房地(土地+建物)+車位,25.43,住,1070531,107,5,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,146,7030000,48151,2
臺中市,南屯區,房地(土地+建物),172.17,住,1070601,107,6,土地3建物1車位0,五層,透天厝,1050316,105,379.67,53180000,140069,2
臺中市,西屯區,房地(土地+建物)+車位,37.7,商,1070601,107,6,土地1建物1車位3,三十九層,住宅大樓(11層含以上有電梯),1050728,105,549.93,69400000,126198,2
臺中市,太平區,房地(土地+建物)+車位,26.9,住,1070601,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051019,105,175.79,13140000,81164,2
臺中市,南屯區,房地(土地+建物)+車位,25.16,住,1070601,107,6,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051017,105,142.38,9500000,74559,2
臺中市,南屯區,房地(土地+建物)+車位,31.19,商,1070602,107,6,土地1建物1車位2,二十一層,住宅大樓(11層含以上有電梯),1051203,105,306.37,24280000,86270,2
臺中市,北區,房地(土地+建物)+車位,10.03,商,1070602,107,6,土地2建物1車位1,二十八層,住宅大樓(11層含以上有電梯),1050717,105,219.96,16450000,79895,2
臺中市,南屯區,房地(土地+建物)+車位,31.62,住,1070602,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050902,105,190.15,14200000,77085,2
臺中市,東區,房地(土地+建物)+車位,18.47,商,1070602,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,172.15,11500000,66802,2
臺中市,北屯區,房地(土地+建物)+車位,27.87,住,1070602,107,6,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051123,105,156.95,8680000,55304,2
臺中市,南屯區,房地(土地+建物)+車位,26.34,商,1070603,107,6,土地1建物1車位2,二十一層,住宅大樓(11層含以上有電梯),1051203,105,266.51,21800000,92002,2
臺中市,東區,房地(土地+建物)+車位,23.36,住,1070603,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,158.48,10000000,69925,2
臺中市,南屯區,房地(土地+建物),187.61,住,1070604,107,6,土地2建物1車位0,四層,透天厝,1050613,105,406.96,53000000,130234,2
臺中市,北屯區,房地(土地+建物),100,住,1070604,107,6,土地2建物1車位0,四層,透天厝,1050719,105,195.1,14800000,75859,2
臺中市,北屯區,房地(土地+建物),127.6,住,1070604,107,6,土地2建物1車位0,四層,透天厝,1050325,105,235.73,17880000,75849,2
臺中市,太平區,房地(土地+建物)+車位,15.56,商,1070604,107,6,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,173.7,11250000,73197,2
臺中市,大雅區,房地(土地+建物),84.87,農,1070604,107,6,土地2建物1車位0,四層,透天厝,1050721,105,195.96,13200000,67361,2
臺中市,西屯區,房地(土地+建物)+車位,36.97,商,1070604,107,6,土地1建物1車位3,三十九層,住宅大樓(11層含以上有電梯),1050728,105,539.28,93390000,173175,2
臺中市,西屯區,房地(土地+建物)+車位,60.84,住,1070605,107,6,土地1建物1車位2,十二層,住宅大樓(11層含以上有電梯),1050113,105,271.08,23580000,96838,2
臺中市,西屯區,房地(土地+建物)+車位,32.64,住,1070605,107,6,土地1建物1車位2,十二層,住宅大樓(11層含以上有電梯),1050506,105,226.55,17350000,88912,2
臺中市,大甲區,房地(土地+建物)+車位,60.92,住,1070606,107,6,土地1建物1車位1,六層,華廈(10層含以下有電梯),1050826,105,249.65,8600000,34448,2
臺中市,大甲區,房地(土地+建物)+車位,60.92,住,1070606,107,6,土地1建物1車位1,六層,華廈(10層含以下有電梯),1050826,105,249.69,8600000,34443,2
臺中市,潭子區,房地(土地+建物),86.4,住,1070607,107,6,土地1建物1車位0,四層,透天厝,1050810,105,240.61,21500000,89356,2
臺中市,東區,房地(土地+建物)+車位,23.63,住,1070608,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,160,8700000,58378,2
臺中市,東區,房地(土地+建物)+車位,29.02,住,1070608,107,6,土地1建物1車位1,十三層,住宅大樓(11層含以上有電梯),1050318,105,168.3,8950000,55659,2
臺中市,西屯區,房地(土地+建物)+車位,1189,住,1070608,107,6,土地4建物2車位30,十二層,住宅大樓(11層含以上有電梯),1050819,105,6711.88,725000000,108017,2
臺中市,北屯區,房地(土地+建物),135.96,住,1070609,107,6,土地1建物1車位0,三層,透天厝,1050817,105,218.74,26000000,118863,2
臺中市,大里區,房地(土地+建物)+車位,29,住,1070609,107,6,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1050128,105,203.86,16900000,90253,2
臺中市,南屯區,房地(土地+建物)+車位,22.84,商,1070609,107,6,土地1建物1車位1,二十一層,住宅大樓(11層含以上有電梯),1051203,105,213.47,18000000,89906,2
臺中市,北區,房地(土地+建物)+車位,25.59,商,1070609,107,6,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),1050122,105,285.78,19700000,77063,2
臺中市,太平區,房地(土地+建物)+車位,28.86,住,1070609,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,168.13,8700000,49917,2
臺中市,梧棲區,房地(土地+建物),107.77,住,1070609,107,6,土地3建物1車位0,四層,透天厝,1051216,105,380.88,16500000,43321,2
臺中市,北區,房地(土地+建物)+車位,44.4,住,1070610,107,6,土地1建物1車位2,十七層,住宅大樓(11層含以上有電梯),1050808,105,326.04,30000000,92013,2
臺中市,東區,房地(土地+建物)+車位,16.5,住,1070610,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,154.18,9740000,63173,2
臺中市,烏日區,房地(土地+建物),85.46,住,1070610,107,6,土地5建物1車位0,四層,透天厝,1050121,105,173.78,10320000,59385,2
臺中市,南屯區,房地(土地+建物)+車位,43.95,住,1070611,107,6,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1050804,105,293.53,23000000,87912,2
臺中市,梧棲區,房地(土地+建物),57.99,住,1070611,107,6,土地1建物1車位0,四層,華廈(10層含以下有電梯),1051226,105,82.76,3550000,42895,2
臺中市,北屯區,房地(土地+建物)+車位,36.58,住,1070612,107,6,土地2建物1車位2,二十四層,住宅大樓(11層含以上有電梯),1051215,105,231.7,15450000,66681,2
臺中市,太平區,房地(土地+建物)+車位,37.11,住,1070612,107,6,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1051019,105,242.3,15600000,64383,2
臺中市,豐原區,房地(土地+建物)+車位,32.12,住,1070612,107,6,土地2建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051230,105,150.07,8280000,60987,2
臺中市,烏日區,房地(土地+建物)+車位,18.5,住,1070612,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050108,105,163.41,8920000,54587,2
臺中市,西屯區,房地(土地+建物)+車位,51.42,住,1070612,107,6,土地2建物1車位3,二十層,住宅大樓(11層含以上有電梯),1051130,105,392.84,32560000,82884,2
臺中市,南屯區,房地(土地+建物)+車位,25.8,住,1070613,107,6,土地1建物1車位2,二十一層,住宅大樓(11層含以上有電梯),1051215,105,255.9,24380000,95272,2
臺中市,北區,房地(土地+建物)+車位,25.59,商,1070613,107,6,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),1050122,105,285.78,19580000,76516,2
臺中市,北屯區,房地(土地+建物)+車位,26.14,住,1070613,107,6,土地1建物1車位1,十四層,店面(店鋪),1050602,105,220.42,13560000,61519,2
臺中市,西屯區,房地(土地+建物)+車位,27.6,住,1070614,107,6,土地2建物1車位1,二十四層,住宅大樓(11層含以上有電梯),1051215,105,216.61,16150000,74558,2
臺中市,梧棲區,房地(土地+建物),94,住,1070614,107,6,土地1建物1車位0,四層,透天厝,1051115,105,214.05,12680000,59238,2
臺中市,西屯區,房地(土地+建物)+車位,33.49,住,1070615,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1051223,105,232.43,18800000,92119,2
臺中市,北屯區,房地(土地+建物),158.1,住,1070615,107,6,土地2建物1車位0,五層,透天厝,1050630,105,346.99,31000000,89340,2
臺中市,北區,房地(土地+建物)+車位,43.3,住,1070615,107,6,土地1建物2車位2,五層,華廈(10層含以下有電梯),1050617,105,147.27,9000000,61112,2
臺中市,北屯區,房地(土地+建物)+車位,16.99,住,1070615,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050812,105,130.8,6800000,54994,2
臺中市,太平區,房地(土地+建物)+車位,28.86,住,1070615,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051104,105,168.13,8750000,50915,2
臺中市,南屯區,房地(土地+建物)+車位,37.26,住,1070616,107,6,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1050804,105,248.85,19300000,77557,2
臺中市,太平區,房地(土地+建物)+車位,33.24,住,1070616,107,6,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1051104,105,186.01,9580000,47787,2
臺中市,南區,房地(土地+建物)+車位,20.55,住,1070617,107,6,土地2建物1車位1,十五層,住宅大樓(11層含以上有電梯),1051212,105,163.7,11570000,79586,2
臺中市,太平區,房地(土地+建物)+車位,15.24,商,1070618,107,6,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1051007,105,171.47,11880000,77589,2
臺中市,東區,房地(土地+建物)+車位,17.05,住,1070618,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050720,105,159.57,10100000,63295,2
臺中市,北屯區,房地(土地+建物)+車位,22.18,商,1070618,107,6,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1050822,105,205.36,12500000,60869,2
臺中市,南區,房地(土地+建物)+車位,18.81,住,1070619,107,6,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1050328,105,121.43,7650000,62999,2
臺中市,豐原區,房地(土地+建物)+車位,38.14,住,1070619,107,6,土地2建物1車位1,十二層,住宅大樓(11層含以上有電梯),1051230,105,171.4,10100000,58926,2
臺中市,東區,房地(土地+建物)+車位,23.08,住,1070619,107,6,土地1建物1車位1,十四層,住宅大樓(11層含以上有電梯),1050719,105,156.81,8280000,56561,2
